dec_year,basis,weights,indent,item,cpi_u,cpi_w,source
1991,new,,0,SEASNGS/CONDIMENTS/SAUCES/GRAVIES,0.27,0.306,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MISC. PREPARED FOODS INCL. BABY FOOD,0.293,0.352,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FOOD AWAY FROM HOME,6.085,6.567,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,LUNCH,2.154,2.445,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,DINNER,2.587,2.675,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER MEALS AND SNACKS,1.028,1.22,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.317,0.227,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,ALCOHOLIC BEVERAGES,1.621,1.737,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,ALCOHOLIC BEVERAGES AT HOME,0.882,0.968,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BEER AND ALE AT HOME,0.457,0.574,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,DISTILLED SPIRITS AT HOME,0.225,0.214,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WINE AT HOME,0.199,0.18,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,ALCOHOLIC BEV AWAY FROM HOME,0.739,0.768,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,RENT-RENTER OCCUPIED,7.97,8.088,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,RENT OF DWELLING,5.835,6.678,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,LODGING WHILE OUT OF TOWN,1.923,1.276,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,LODGING WHILE AT SCHOOL,0.211,0.134,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOMEOWNERS' COSTS,19.683,17.275,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OWNERS' EQUIVALENT RENT,19.303,16.953,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOUSEHOLD INSURANCE,0.38,0.322,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MAINTENANCE AND REPAIR SERVICES,0.125,0.109,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MAINTENANCE AND REPAIR SERVICES,0.125,0.109,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MAINTENANCE AND REPAIR COMMOD,0.083,0.093,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MATERIALS, SUPP & EQUIP FOR HM REPS",0.037,0.041,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER MAINTENANCE & REPAIR COMMOD,0.046,0.052,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FUEL OIL & OTH HOUS. FUEL COM,0.419,0.383,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FUEL OIL,0.292,0.251,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER HOUSEHOLD FUEL COMMOD,0.127,0.132,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,GAS (PIPED) AND ELECTRICITY,3.638,3.766,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,ELECTRICITY,2.52,2.589,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UTILITY (PIPED) GAS,1.118,1.177,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER UTIL AND PUBLIC SERVICES,3.27,3.403,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TELEPHONE SERVICES,1.821,1.849,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER UTIL AND PUBLIC SER EXCL TELE,1.449,1.554,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TELEPHONE- MAIN STATN SERV,1.235,1.259,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WATER/SEWERAGE MAINTENANCE,0.722,0.746,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMMUNITY ANTENNA,CABLE TV",0.526,0.608,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,GARBAGE/TRASH COLLECTION,0.202,0.2,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TELE.INTERSTATE TOLL CALL,0.324,0.323,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TELE.INTRASTATE TOLL CALL,0.261,0.266,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TEXTILE HOUSEFURNISHINGS,0.376,0.354,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TEXTILE HOUSEFURNISHINGS,0.376,0.354,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FURNITURE AND BEDDING,1.109,1.079,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BEDROOM FURNITURE,0.361,0.402,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,SOFAS,0.219,0.21,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"LIVING ROOM CHAIRS, TABLES",0.183,0.174,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER FURNITURE,0.346,0.294,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MAJOR HOUSEHOLD APPLIANCES,0.311,0.343,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"REFRIGERATOR, HOME FREEZER",0.092,0.101,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,LAUNDRY EQUIPMENT,0.1,0.116,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,STOVES/OVENS/DSHWHRS/AIR CONDS,0.119,0.125,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TV AND SOUND EQUIPMENT,0.522,0.571,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TELEVISION,0.181,0.205,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER VIDEO EQUIPMENT,0.1,0.103,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,SOUND EQUIPMENT,0.241,0.263,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER HOUSEFURNISHINGS,1.245,1.165,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"FL/WDW CV,IN/LDY/CL/OD EQ",0.178,0.15,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"CLOCKS,LAMPS, AND DECOR ITEMS",0.249,0.199,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"TBLWR,SRV PCS,NONEL KTNWR",0.221,0.198,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"LAWN EQ, POWER TOOLS & OTH HRDW",0.19,0.231,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,SEWING MACH & PORTABLE HEATING EQUIP,0.143,0.15,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,INDOOR PLANTS & FRESH CUT FLOWERS,0.175,0.155,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.089,0.08,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOUSEKEEPING SUPPLIES,1.154,1.189,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,LAUNDRY & CLNING PRODUCTS INCL SOAP,0.417,0.481,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOUSEHOLD PAPER PROD & STNRY SUPPLIES,0.37,0.367,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MISC HOUSEHOLD PRODUCTS,0.366,0.341,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOUSEKEEPING SERVICES,1.469,1.128,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,POSTAGE,0.269,0.262,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BABYSITTING,0.245,0.316,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,DOMESTIC SERVICE,0.233,0.067,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"GARDENING,OTH HOME SERV",0.38,0.215,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,APPLIANCE AND FURNITURE REPAIR,0.175,0.137,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,CARE OF INVALIDS/ELDERLY/CONVALES,0.052,0.04,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.115,0.09,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TENANTS' INSURANCE,0.033,0.027,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TENANTS' INSURANCE,0.033,0.027,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MEN'S APPAREL,1.191,1.124,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MEN'S SUITS, SPT CTS, CTS & JCKTS",0.353,0.273,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MEN'S FURN. & SPEC. CLOTHING,0.274,0.263,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MEN'S SHIRTS,0.305,0.305,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MEN'S DNGREES, JEANS, TRSRS",0.243,0.264,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.016,0.02,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BOYS' APPAREL,0.26,0.321,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BOYS' APPAREL,0.257,0.318,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.002,0.002,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WOMEN'S APPAREL,2.137,2.016,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WOMEN'S COATS AND JACKETS,0.202,0.162,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WOMEN'S DRESSES,0.359,0.359,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WOMEN'S SEPARATES & SPORTSWEAR,1.014,0.996,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"WOMEN'S NGHTWR,UNDWR,HSRY,ACCESSORIES",0.346,0.349,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WOMEN'S SUITS,0.184,0.121,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.031,0.028,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,GIRLS' APPAREL,0.38,0.436,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,GIRLS' APPAREL,0.371,0.426,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.009,0.01,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FOOTWEAR,0.8,0.884,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MEN'S FOOTWEAR,0.258,0.302,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BOYS' AND GIRLS' FOOTWEAR,0.166,0.214,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WOMEN'S FOOTWEAR,0.376,0.368,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"INFANTS',TODDLERS' APPAREL",0.218,0.283,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,INFANTS' & TODDLERS' APPAREL,0.197,0.258,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.021,0.025,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"SEWING MATERIALS,NOTIONS & LUGGAGE",0.096,0.084,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"SEWING MATERIALS,NOTIONS & LUGGAGE",0.096,0.084,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WATCHES AND JEWELRY,0.454,0.417,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,WATCHES,0.085,0.08,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,JEWELRY,0.369,0.337,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,APPAREL SERVICES,0.562,0.526,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER APPAREL SERVICES,0.268,0.3,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH LNDRY,DRY CL-APPAREL",0.294,0.226,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,NEW VEHICLES,5.032,4.924,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,NEW CARS,4.055,3.614,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,NEW TRUCKS,0.895,1.162,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,NEW MOTORCYCLES,0.082,0.149,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,USED CARS,1.135,2.04,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,USED CARS,1.036,1.792,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.099,0.248,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MOTOR FUEL, MOTOR OIL, COOLANT, ET",3.365,4.146,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,MOTOR FUEL,3.304,4.068,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MOTOR OIL, COOLANT, AND OTHERS",0.061,0.078,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTOMOBILE PARTS AND EQUIPMENT,0.616,0.778,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TIRES,0.307,0.364,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER PARTS AND EQUIPMENT,0.31,0.414,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTOMOBILE MAINTENANCE AND REPAIR,1.52,1.594,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTOMOTIVE BODY WORK,0.158,0.164,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"AUTO DRIVE TRAIN,FRONT END REP",0.439,0.48,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTO MAINTENANCE AND SERVICING,0.504,0.484,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTO POWER PLANT REPAIR,0.396,0.446,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.023,0.021,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTOMOBILE INSURANCE,2.415,2.737,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTOMOBILE INSURANCE,2.415,2.737,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTOMOBILE FINANCE CHARGES,0.691,0.871,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AUTO FINANCE CHARGES,0.569,0.683,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.122,0.188,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"VEHICL RENTL,REGISTR,OTHR",0.749,0.71,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"AUTO REGISTR, LICEN & INSPEC FEES",0.379,0.411,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER AUTOMOBILE RELATED FEES,0.345,0.282,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.026,0.017,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PUBLIC TRANSPORTATION,1.49,1.139,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,AIRLINE FARE,0.967,0.608,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER INTERCITY PUBLIC TRANSPORTATION,0.159,0.111,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,INTRACITY PUBLIC TRANSPORTATION,0.353,0.411,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.011,0.01,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PRESCRIPTION DRUGS,0.862,0.692,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PRESCRIPTION DRUGS,0.862,0.692,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"NONPRESC DRUGS,MED SUPPLS",0.393,0.342,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,INT & RESP OVER-THE-COUNTER ITEM,0.254,0.256,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"NONPRSCRPT MED EQUIP, SUPP",0.139,0.086,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PROFESSIONAL MEDICAL SERVICES,3.213,2.735,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PHYSICIANS' SERVICES,1.729,1.476,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,DENTAL SERVICES,0.974,0.873,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,EYE CARE,0.34,0.284,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,SERVICES BY OTHER MED. PROFESSIONALS,0.17,0.103,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOSPITAL AND RELATED SERVICES,1.947,1.708,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HOSPITAL ROOM,0.763,0.72,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER INPATIENT MEDICAL SERVICES,0.747,0.642,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OUTPATIENT SERVICES,0.431,0.342,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.005,0.003,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HEALTH INSURANCE,0.274,0.197,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND EARNG",0.08,0.081,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-PRESCRIP DRUG",0.002,0.002,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-PHYSICIANS' SER",0.021,0.021,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-DENTAL SER",0.006,0.006,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-EYECARE SER",0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-OTHER SER",0.001,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-HOSP ROOM",0.021,0.021,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-OTH IN HOSP SER",0.021,0.022,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COMM HLTH INS, RETND-OUT HOSP SER",0.009,0.009,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"BLUE CR HLTH INS, RETND EARNG",0.079,0.064,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-PRESCRIP DRUG,0.002,0.002,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-PHYSICIANS' SER,0.019,0.015,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-DENTAL SER,0.001,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-EYECARE SER,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-OTHER SER,0.001,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-HOSP ROOM,0.024,0.019,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-OTHER IN HOSP SER,0.022,0.018,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BLUE CR RETND EARNG-OUT HOSP SER,0.01,0.008,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"HLTH MAINTENANCE PLAN, RETND EARNG",0.005,0.005,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-PRESCRIP DRUG,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-PHYSICIANS' SER,0.002,0.002,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-DENTAL SER,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-EYECARE SER,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-OTHER SER,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-HOSP ROOM,0.001,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-OTHER IN HOSP SER,0.001,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,HMO RETND EARNG-OUT HOSP SER,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MEDICARE & COMM MEDI SUPP, RETND",0.109,0.046,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-PRESCRIP DRUG",0.001,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-PHYSICIANS' SER",0.053,0.023,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-DENTAL SER",0.003,0.001,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-EYECARE SER",0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-OTHER SER",0.004,0.002,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-HOSP ROOM",0.012,0.005,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-OTHER IN HOSP SER",0.012,0.005,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH HLTH INS, RETND-OUT HOSP SER",0.022,0.009,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,READING MATERIALS,0.698,0.613,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,NEWSPAPERS,0.347,0.321,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"MAGAZINES,PERIODICALS, AND BOOKS",0.352,0.292,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"SPORTING GOODS, EQUIPMENT",0.447,0.546,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,SPORT VEHICLES INCLUDING BICYCLES,0.201,0.314,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,OTHER SPORTING GOODS,0.246,0.232,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"TOYS, HOBBIES, OTHER ENTERTAINMENT",0.881,0.951,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"TOYS,HOBBIES, & MUSIC EQUIPMENT",0.4,0.437,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"PHOTO SUPPLIES, EQUIPMENT",0.126,0.113,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PET EXPENSE,0.345,0.386,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.011,0.014,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,ENTERTAINMENT SERVICES,2.33,1.917,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,CLUB MEMBERSHIPS,0.381,0.211,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FEES FOR PARTICIPANT SPORTS EXCL CLUB,0.366,0.326,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,ADMISSIONS,0.683,0.584,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FEES FOR LSSNS OR INSTRUCTION,0.227,0.163,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PHTGR FEES/FLM PRC/PET & VET SER/OTH,0.652,0.619,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.022,0.013,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,TOBACCO AND SMOKING PRODUCTS,1.665,2.196,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
